,DlyCalDt,Ticker,DlyRet,DlyCap
164917,2021-10-11,WSO,0.003817,1599106.52
164918,2021-10-11,WSO,0.004683,9054166.31
165041,2021-10-12,AGM,-0.029625,110430.41
165042,2021-10-12,AGM,-0.007411,1075596.12
165283,2021-10-12,BIO,-0.013147,3593667.55
165284,2021-10-12,BIO,-0.013111,17517112.32
165581,2021-10-12,CWEN,0.002873,1087132.0
165582,2021-10-12,CWEN,0.004184,2743608.0
165895,2021-10-12,GEF,0.013252,1847418.58
165896,2021-10-12,GEF,0.020769,1525154.4
165955,2021-10-12,GTN,-0.019101,156507.08
165956,2021-10-12,GTN,-0.012739,2061414.75
165988,2021-10-12,HEI,-0.00163,7305596.16
165989,2021-10-12,HEI,0.009477,9765738.47
166054,2021-10-12,HVT,-0.013627,43885.8
166055,2021-10-12,HVT,-0.00764,574832.94
166256,2021-10-12,LEN,0.011016,25966918.35
166257,2021-10-12,LEN,0.009391,2911489.19
166383,2021-10-12,MKC,-0.004081,19462129.5
166384,2021-10-12,MKC,-0.019605,1410030.75
167043,2021-10-12,STZ,-0.001437,5082483.03
167044,2021-10-12,STZ,-0.003914,36820048.84
167067,2021-10-12,TAP,-0.001745,9688456.29
167068,2021-10-12,TAP,-8.7e-05,303600.0
167346,2021-10-12,WSO,-0.0051,1590950.46
167347,2021-10-12,WSO,0.004006,9090434.41
167470,2021-10-13,AGM,0.02236,112899.66
167471,2021-10-13,AGM,-0.008411,1066549.74
167713,2021-10-13,BIO,-0.001418,3588573.21
167714,2021-10-13,BIO,-0.000338,17511183.36
168011,2021-10-13,CWEN,0.006365,1094052.0
168012,2021-10-13,CWEN,0.007738,2764838.3
168325,2021-10-13,GEF,-0.001868,1843966.95
168326,2021-10-13,GEF,-0.008947,1511509.44
168385,2021-10-13,GTN,0.019473,159554.75
168386,2021-10-13,GTN,0.006882,2075600.83
168418,2021-10-13,HEI,-0.002153,7289870.04
168419,2021-10-13,HEI,-0.009471,9673249.13
168484,2021-10-13,HVT,-0.049089,41731.5
168485,2021-10-13,HVT,-0.043234,549980.82
168686,2021-10-13,LEN,0.008146,26109759.75
168687,2021-10-13,LEN,0.012146,2937447.68
168813,2021-10-13,MKC,0.010115,19658993.55
168814,2021-10-13,MKC,0.010383,1424671.5
169473,2021-10-13,STZ,0.001371,5089449.63
169474,2021-10-13,STZ,0.001325,36868841.63
169497,2021-10-13,TAP,0.000437,9692689.83
169498,2021-10-13,TAP,0.013565,307718.4
169776,2021-10-13,WSO,0.007318,1602593.74
169777,2021-10-13,WSO,0.009575,9177477.85
169900,2021-10-14,AGM,0.004749,113435.78
169901,2021-10-14,AGM,0.017137,1084827.12
170143,2021-10-14,BIO,0.017417,3651073.98
170144,2021-10-14,BIO,0.015899,17789597.44
170441,2021-10-14,CWEN,-0.019608,1072600.0
170442,2021-10-14,CWEN,-0.019197,2711762.55
170755,2021-10-14,GEF,-0.052412,1747321.31
170756,2021-10-14,GEF,-0.056348,1426338.48
170816,2021-10-14,GTN,0.0,159554.75
170817,2021-10-14,GTN,0.003417,2082693.87
170849,2021-10-14,HEI,0.03221,7524677.28
170850,2021-10-14,HEI,0.032207,9984792.17
170915,2021-10-14,HVT,0.01391,42312.0
170916,2021-10-14,HVT,0.028474,565641.06
171117,2021-10-14,LEN,0.034508,27010759.35
171118,2021-10-14,LEN,0.033299,3035262.28
171244,2021-10-14,MKC,0.017366,20000390.7
171245,2021-10-14,MKC,0.015605,1446903.75
171904,2021-10-14,STZ,0.005453,5117199.92
171905,2021-10-14,STZ,0.005659,37077472.87
171928,2021-10-14,TAP,0.011793,9806995.41
171929,2021-10-14,TAP,0.060398,326304.0
172207,2021-10-14,WSO,0.018073,1620318.04
172208,2021-10-14,WSO,0.023603,9329803.87
172331,2021-10-15,AGM,0.02254,115992.66
172332,2021-10-15,AGM,0.004935,1090181.1
172574,2021-10-15,BIO,-0.000305,3649958.8
172575,2021-10-15,BIO,0.001902,17823441.92
172872,2021-10-15,CWEN,-0.049032,1020008.0
172873,2021-10-15,CWEN,-0.059922,2549269.1
173187,2021-10-15,GEF,-0.021425,1709884.4
173188,2021-10-15,GEF,-0.010955,1410712.8
173248,2021-10-15,GTN,-0.031461,154535.05
173249,2021-10-15,GTN,-0.020434,2040135.63
173281,2021-10-15,HEI,0.00908,7593004.56
173282,2021-10-15,HEI,0.001788,10002640.99
173347,2021-10-15,HVT,0.018598,43098.9
173348,2021-10-15,HVT,-0.009931,560023.8
173549,2021-10-15,LEN,-0.012306,26678378.4
173550,2021-10-15,LEN,-0.011899,2999146.12
173676,2021-10-15,MKC,-0.007849,19843397.85
173677,2021-10-15,MKC,-0.004872,1439854.5
174336,2021-10-15,STZ,-0.006353,5084689.12
174337,2021-10-15,STZ,-0.006444,36838556.45
174360,2021-10-15,TAP,-0.015325,9656704.74
174361,2021-10-15,TAP,0.02945,335913.6
174639,2021-10-15,WSO,0.014514,1643835.16
174640,2021-10-15,WSO,0.008199,9406296.59
174763,2021-10-18,AGM,-0.021999,113440.93
174764,2021-10-18,AGM,0.001439,1091750.37
175006,2021-10-18,BIO,0.013617,3699660.34
175007,2021-10-18,BIO,0.007887,17964007.68
175304,2021-10-18,CWEN,-0.005427,1014472.0
175305,2021-10-18,CWEN,0.00032,2550085.65
175619,2021-10-18,GEF,-0.016149,1682271.36
175620,2021-10-18,GEF,-0.015133,1389365.04
175680,2021-10-18,GTN,-0.006961,153459.4
175681,2021-10-18,GTN,-0.011734,2016196.62
175713,2021-10-18,HEI,0.009356,7664043.24
175714,2021-10-18,HEI,0.008354,10086205.92
175779,2021-10-18,HVT,-0.01287,42544.2
175780,2021-10-18,HVT,0.01003,565641.06
175981,2021-10-18,LEN,0.030993,27505210.35
175982,2021-10-18,LEN,0.028224,3083793.37
176108,2021-10-18,MKC,-0.002763,19788574.95
176109,2021-10-18,MKC,-0.006088,1431088.13
176768,2021-10-18,STZ,-0.017058,4997954.95
176769,2021-10-18,STZ,-0.0153,36274915.6
176792,2021-10-18,TAP,-0.014248,9519114.69
176793,2021-10-18,TAP,-0.005187,334171.2
177071,2021-10-18,WSO,0.000964,1645420.26
177072,2021-10-18,WSO,0.001893,9424100.93
177195,2021-10-19,AGM,0.006544,114183.25
177196,2021-10-19,AGM,-0.004312,1087042.56
177438,2021-10-19,BIO,0.003576,3712890.43
177439,2021-10-19,BIO,0.007687,18102103.04
177736,2021-10-19,CWEN,0.018417,1033156.0
177737,2021-10-19,CWEN,0.018892,2598262.1
178052,2021-10-19,GEF,0.000158,1682536.87
178053,2021-10-19,GEF,-0.003168,1384963.44
178113,2021-10-19,GTN,-0.009346,152025.2
178114,2021-10-19,GTN,0.004398,2025062.92
178146,2021-10-19,HEI,-0.007359,7607646.12
178147,2021-10-19,HEI,-0.019064,9893925.45
178212,2021-10-19,HVT,0.003335,42686.1
178213,2021-10-19,HVT,0.022269,578237.34
178414,2021-10-19,LEN,-0.002696,27431042.7
178415,2021-10-19,LEN,-0.00244,3076269.17
178541,2021-10-19,MKC,0.005919,19905696.6
178542,2021-10-19,MKC,0.008904,1443831.0
179202,2021-10-19,STZ,-0.001045,4992730.0
179203,2021-10-19,STZ,0.002968,36382596.24
179226,2021-10-19,TAP,-0.000222,9516997.92
179227,2021-10-19,TAP,-0.020382,327360.0
179505,2021-10-19,WSO,0.005255,1654066.26
179506,2021-10-19,WSO,0.002449,9447180.63
179629,2021-10-20,AGM,0.012325,115590.57
179630,2021-10-20,AGM,0.01537,1103750.67
179872,2021-10-20,BIO,0.019318,3784616.78
179873,2021-10-20,BIO,0.019515,18455370.24
180170,2021-10-20,CWEN,-0.001005,1032118.0
180171,2021-10-20,CWEN,-0.007857,2577848.35
180486,2021-10-20,GEF,0.022566,1720504.8
180487,2021-10-20,GEF,0.0232,1417095.12
180547,2021-10-20,GTN,0.03184,156865.63
180548,2021-10-20,GTN,0.024081,2073827.57
180580,2021-10-20,HEI,-0.01333,7506239.76
180581,2021-10-20,HEI,-0.013612,9759247.99
180647,2021-10-20,HVT,0.015564,43350.45
180648,2021-10-20,HVT,-0.00942,572790.3
180849,2021-10-20,LEN,0.023633,28079322.9
180850,2021-10-20,LEN,0.021646,3142858.34
180976,2021-10-20,MKC,0.01014,20107544.55
180977,2021-10-20,MKC,0.007762,1455037.5
181638,2021-10-20,STZ,0.009443,5039875.3
181639,2021-10-20,STZ,0.008833,36703955.65
181662,2021-10-20,TAP,0.008452,9597435.18
181663,2021-10-20,TAP,-0.064516,306240.0
181941,2021-10-20,WSO,0.00866,1668389.8
181942,2021-10-20,WSO,0.010889,9550050.15
182065,2021-10-21,AGM,0.009232,116657.65
182066,2021-10-21,AGM,0.012545,1117597.17
182308,2021-10-21,BIO,0.015322,3842606.14
182309,2021-10-21,BIO,0.01712,18771334.4
182607,2021-10-21,CWEN,0.002682,1034886.0
182608,2021-10-21,CWEN,0.004751,2590096.6
182924,2021-10-21,GEF,-0.006327,1709618.89
182925,2021-10-21,GEF,-0.009784,1403230.08
182985,2021-10-21,GTN,0.005714,157762.0
182986,2021-10-21,GTN,-0.00171,2070281.05
183018,2021-10-21,HEI,0.014232,7613068.92
183019,2021-10-21,HEI,0.022446,9978301.69
183085,2021-10-21,HVT,-0.009225,42950.55
183086,2021-10-21,HVT,0.001486,573641.4
183287,2021-10-21,LEN,-0.007826,27859566.9
183288,2021-10-21,LEN,-0.004309,3129314.78
183415,2021-10-21,MKC,-0.004709,20012850.45
183416,2021-10-21,MKC,0.000248,1455399.0
184079,2021-10-21,STZ,0.003271,5056358.28
184080,2021-10-21,STZ,0.001192,36747700.91
184103,2021-10-21,TAP,-0.019629,9409042.65
184104,2021-10-21,TAP,0.048276,321024.0
184383,2021-10-21,WSO,0.015719,1694616.0
184384,2021-10-21,WSO,0.028966,9826676.84
184507,2021-10-22,AGM,-0.000221,116631.88
184508,2021-10-22,AGM,0.007103,1125535.83
184751,2021-10-22,BIO,-0.007638,3813256.63
184752,2021-10-22,BIO,-0.008252,18616440.32
185050,2021-10-22,CWEN,0.006687,1041806.0
185051,2021-10-22,CWEN,0.013241,2624391.7
185367,2021-10-22,GEF,-0.002174,1705901.75
185368,2021-10-22,GEF,-0.005489,1395527.28
185428,2021-10-22,GTN,-0.010455,156112.67
185429,2021-10-22,GTN,-0.002141,2065847.9
185461,2021-10-22,HEI,0.001068,7621203.12
185462,2021-10-22,HEI,0.002846,10006697.54
185528,2021-10-22,HVT,0.00901,43337.55
185529,2021-10-22,HVT,-0.008902,568534.8
185730,2021-10-22,LEN,-0.009071,27606847.5
185731,2021-10-22,LEN,-0.008536,3102603.87
185858,2021-10-22,MKC,0.00523,20117512.35
185859,2021-10-22,MKC,0.004719,1462267.5
186522,2021-10-22,STZ,0.003927,5076213.09
186523,2021-10-22,STZ,0.004533,36914269.4
186546,2021-10-22,TAP,-0.000225,9406925.88
186547,2021-10-22,TAP,-0.004934,319440.0
186826,2021-10-22,WSO,0.012993,1716634.48
186827,2021-10-22,WSO,-0.010502,9723477.61
186950,2021-10-25,AGM,-0.000663,116554.55
186951,2021-10-25,AGM,0.012384,1139474.64
187194,2021-10-25,BIO,0.025164,3909212.8
187195,2021-10-25,BIO,0.022426,19033937.92
187493,2021-10-25,CWEN,0.042179,1085748.0
187494,2021-10-25,CWEN,0.045115,2742791.45
187810,2021-10-25,GEF,0.0,1705901.75
187811,2021-10-25,GEF,0.010724,1410492.72
187871,2021-10-25,GTN,0.002756,156542.93
187872,2021-10-25,GTN,0.019313,2105746.25
187904,2021-10-25,HEI,-0.003913,7591377.72
187905,2021-10-25,HEI,0.010135,10108111.29
187971,2021-10-25,HVT,0.01652,44053.5
187972,2021-10-25,HVT,0.014671,576875.58
188173,2021-10-25,LEN,-0.001891,27554655.45
188174,2021-10-25,LEN,-0.000728,3100346.61
188301,2021-10-25,MKC,-0.000619,20105052.6
188302,2021-10-25,MKC,-0.00309,1457748.75
188965,2021-10-25,STZ,-0.005284,5049391.68
188966,2021-10-25,STZ,-0.007794,36626560.19
188989,2021-10-25,TAP,-0.015302,9262985.52
188990,2021-10-25,TAP,-0.057851,300960.0
189269,2021-10-25,WSO,-0.006615,1705279.4
189270,2021-10-25,WSO,-0.003899,9685560.96
189393,2021-10-26,AGM,-0.020345,114183.25
189394,2021-10-26,AGM,-0.005671,1133012.94
189637,2021-10-26,BIO,0.002321,3918286.31
189638,2021-10-26,BIO,0.003465,19099897.6
189936,2021-10-26,CWEN,0.013703,1100626.0
189937,2021-10-26,CWEN,0.015183,2784435.5
190253,2021-10-26,GEF,0.010584,1723956.43
190254,2021-10-26,GEF,0.004993,1417535.28
190314,2021-10-26,GTN,0.02153,159913.3
190315,2021-10-26,GTN,-0.002105,2101313.1
190347,2021-10-26,HEI,0.006643,7641809.76
190348,2021-10-26,HEI,0.005217,10160846.44
190414,2021-10-26,HVT,-0.030747,42699.0
190415,2021-10-26,HVT,-0.035704,556278.96
190616,2021-10-26,LEN,0.001396,27593112.75
190617,2021-10-26,LEN,-0.004854,3085298.21
190744,2021-10-26,MKC,0.00471,20199746.7
190745,2021-10-26,MKC,0.00496,1464978.75
191408,2021-10-26,STZ,0.002644,5062744.33
191409,2021-10-26,STZ,0.002389,36714050.71
191432,2021-10-26,TAP,-0.004799,9218533.35
191433,2021-10-26,TAP,0.017544,306240.0
191712,2021-10-26,WSO,-0.028765,1656227.76
191713,2021-10-26,WSO,-0.021821,9474216.85
191836,2021-10-27,AGM,0.018962,116348.35
191837,2021-10-27,AGM,-0.013199,1118058.72
192080,2021-10-27,BIO,-0.011869,3871778.24
192081,2021-10-27,BIO,-0.011033,18889172.48
192379,2021-10-27,CWEN,-0.011003,1088516.0
192380,2021-10-27,CWEN,-0.009091,2759122.45
192696,2021-10-27,GEF,-0.008009,1710149.91
192697,2021-10-27,GEF,-0.006055,1408952.16
192757,2021-10-27,GTN,-0.033632,154535.05
192758,2021-10-27,GTN,-0.019409,2060528.12
192790,2021-10-27,HEI,-0.001135,7633133.28
192791,2021-10-27,HEI,0.009661,10259014.95
192857,2021-10-27,HVT,-0.04013,40985.49
192858,2021-10-27,HVT,-0.028152,540618.72
193060,2021-10-27,LEN,-0.007267,27392585.4
193061,2021-10-27,LEN,-0.006828,3064230.45
193188,2021-10-27,MKC,-0.007279,20052721.65
193189,2021-10-27,MKC,-0.003085,1460460.0
193852,2021-10-27,STZ,-0.01626,4980422.34
193853,2021-10-27,STZ,-0.01494,36165552.45
193876,2021-10-27,TAP,0.001607,9233350.74
193877,2021-10-27,TAP,-0.032759,296208.0
194156,2021-10-27,WSO,-0.024274,1616023.86
194157,2021-10-27,WSO,-0.025927,9228582.9
194280,2021-10-28,AGM,0.016615,118281.48
194281,2021-10-28,AGM,0.021054,1141597.77
194524,2021-10-28,BIO,0.035454,4009046.76
194525,2021-10-28,BIO,0.03165,19487009.28
194823,2021-10-28,CWEN,0.032104,1123462.0
194824,2021-10-28,CWEN,0.032554,2848942.95
195141,2021-10-28,GEF,0.008229,1724221.94
195142,2021-10-28,GEF,0.020775,1438222.8
195203,2021-10-28,GTN,0.02413,158263.97
195204,2021-10-28,GTN,0.01506,2091560.17
195236,2021-10-28,HEI,-0.000568,7628795.04
195237,2021-10-28,HEI,0.00427,10302825.69
195303,2021-10-28,HVT,0.013166,41525.1
195304,2021-10-28,HVT,0.014798,548619.06
195506,2021-10-28,LEN,0.005515,27543667.65
195507,2021-10-28,LEN,0.011664,3099970.4
195634,2021-10-28,MKC,0.008823,20229650.1
195635,2021-10-28,MKC,0.002847,1464617.25
196298,2021-10-28,STZ,0.007414,5017345.32
196299,2021-10-28,STZ,0.008467,36471769.27
196322,2021-10-28,TAP,0.005502,9284153.22
196323,2021-10-28,TAP,0.036007,306873.6
196602,2021-10-28,WSO,0.020366,1648936.3
196603,2021-10-28,WSO,0.021186,9424100.93
196726,2021-10-29,AGM,0.032443,122118.86
196727,2021-10-29,AGM,0.019568,1163936.79
196971,2021-10-29,BIO,0.009344,4046506.67
196972,2021-10-29,BIO,0.007429,19631774.72
197270,2021-10-29,CWEN,0.016015,1141454.0
197271,2021-10-29,CWEN,0.01691,2897119.4
197588,2021-10-29,GEF,-0.004004,1717318.68
197589,2021-10-29,GEF,-0.001377,1436242.08
197650,2021-10-29,GTN,0.014499,160558.69
197651,2021-10-29,GTN,-0.006359,2078260.72
197683,2021-10-29,HEI,-0.00917,7558840.92
197684,2021-10-29,HEI,-0.010316,10196544.08
197750,2021-10-29,HVT,-0.121466,36481.2
197751,2021-10-29,HVT,-0.109525,488531.4
197953,2021-10-29,LEN,-0.003391,27166170.36
197954,2021-10-29,LEN,-0.003883,3087931.68
198081,2021-10-29,MKC,-0.011702,19992914.85
198082,2021-10-29,MKC,0.002592,1459476.6
198746,2021-10-29,STZ,0.000579,5020248.07
198747,2021-10-29,STZ,0.000185,35614077.84
198770,2021-10-29,TAP,0.005244,9333412.1
198771,2021-10-29,TAP,-0.024346,299402.4
199052,2021-10-29,WSO,0.011675,1668188.06
199053,2021-10-29,WSO,0.01312,9547742.18
199176,2021-11-01,AGM,0.007666,123055.01
199177,2021-11-01,AGM,0.016734,1183414.2
199421,2021-11-01,BIO,-0.019072,3969331.14
199422,2021-11-01,BIO,-0.013238,19371888.64
199720,2021-11-01,CWEN,0.020006,1164290.0
199721,2021-11-01,CWEN,0.023393,2964893.05
200038,2021-11-01,GEF,0.006339,1728204.59
200039,2021-11-01,GEF,0.000613,1437122.4
200100,2021-11-01,GTN,-0.000893,160415.27
200101,2021-11-01,GTN,0.031997,2144757.97
200133,2021-11-01,HEI,-0.011407,7472618.4
200134,2021-11-01,HEI,-0.009946,10095130.33
200200,2021-11-01,HVT,0.088048,39693.3
200201,2021-11-01,HVT,0.061672,518660.34
200403,2021-11-01,LEN,0.012008,27492392.76
200404,2021-11-01,LEN,0.010599,3120661.95
200531,2021-11-01,MKC,0.005734,20107544.55
200532,2021-11-01,MKC,-0.009601,1445463.9
201197,2021-11-01,STZ,0.016722,5104195.6
201198,2021-11-01,STZ,0.015682,36172575.44
201221,2021-11-01,TAP,0.024722,9564154.2
201222,2021-11-01,TAP,0.005202,300960.0
201503,2021-11-01,WSO,0.016602,1695884.08
201504,2021-11-01,WSO,0.017197,9711937.76
201627,2021-11-02,AGM,-0.006786,122219.9
201628,2021-11-02,AGM,0.007644,1192460.58
201872,2021-11-02,BIO,-0.002643,3958838.31
201873,2021-11-02,BIO,-0.006478,19246392.32
202174,2021-11-02,CWEN,-0.020802,1140070.0
202175,2021-11-02,CWEN,-0.023134,2896302.85
202492,2021-11-02,GEF,-0.005224,1719177.25
